5000 126533
1 6 56
1 6 64
1 6 68
1 6 25
1 6 79
1 6 7
1 6 58
1 6 5
1 6 87
1 6 100
1 6 17
1 6 48
1 6 91
1 6 66
1 6 29
1 6 72
1 6 93
1 6 57
1 6 72
1 6 90
1 6 47
1 6 32
1 6 94
1 6 92
1 6 58
1 6 66
1 6 40
1 6 4
1 6 32
1 6 57
1 6 2
1 6 5
1 6 32
1 6 47
1 6 50
1 6 31
1 6 80
1 6 97
1 6 60
1 6 47
1 6 82
1 6 27
1 6 100
1 6 84
1 6 34
1 6 43
2 7 58
2 7 49
2 7 87
2 7 6
2 7 33
2 7 27
2 7 80
2 7 83
2 7 12
2 7 8
2 7 13
2 7 76
2 7 68
2 7 33
2 7 10
2 7 48
2 7 62
2 7 82
2 7 89
2 7 55
2 7 50
2 7 63
2 7 36
2 7 36
2 7 95
2 7 31
2 7 25
2 7 63
2 7 13
2 7 61
2 7 6
2 7 77
2 7 80
2 7 38
2 7 45
2 7 74
2 7 1
2 7 57
2 7 76
2 7 34
2 7 5
2 7 64
2 7 23
2 7 94
2 7 10
2 7 50
2 7 89
2 7 74
3 8 13
3 8 50
3 8 10
3 8 59
3 8 67
3 8 21
3 8 12
3 8 49
3 8 8
3 8 32
3 8 84
3 8 91
3 8 38
3 8 60
3 8 14
3 8 92
3 8 48
3 8 14
3 8 63
3 8 83
3 8 90
3 8 71
3 8 58
3 8 57
3 8 44
3 8 78
3 8 5
3 8 67
3 8 66
3 8 40
3 8 83
3 8 33
3 8 14
3 8 45
3 8 32
3 8 76
3 8 56
3 8 77
3 8 77
3 8 83
3 8 38
3 8 85
3 8 33
3 8 63
3 8 63
3 8 82
3 8 89
4 9 42
4 9 48
4 9 25
4 9 72
4 9 71
4 9 64
4 9 57
4 9 10
4 9 20
4 9 14
4 9 99
4 9 12
4 9 29
4 9 31
4 9 53
4 9 87
4 9 95
4 9 81
4 9 100
4 9 72
4 9 10
4 9 84
4 9 28
4 9 26
4 9 46
4 9 80
4 9 24
4 9 32
4 9 55
4 9 19
4 9 55
4 9 62
4 9 80
4 9 68
4 9 77
4 9 47
4 9 88
4 9 100
4 9 41
4 9 82
4 9 43
5 10 83
5 10 6
5 10 67
5 10 69
5 10 3
5 10 92
5 10 63
5 10 49
5 10 5
5 10 76
5 10 11
5 10 75
5 10 87
5 10 85
5 10 93
5 10 60
5 10 10
5 10 88
5 10 81
5 10 26
5 10 71
5 10 85
5 10 65
5 10 65
5 10 48
5 10 79
5 10 72
5 10 38
5 10 41
5 10 90
5 10 67
5 10 11
5 10 93
5 10 24
5 10 61
5 10 7
5 10 17
5 10 1
5 10 20
5 10 6
5 10 24
5 10 62
5 10 13
5 10 13
5 10 87
5 10 77
5 10 93
5 10 3
5 10 38
5 10 16
5 10 38
5 10 39
5 10 7
5 10 29
5 10 56
5 10 53
5 10 58
5 10 25
5 10 52
5 10 47
5 10 26
5 10 17
5 10 42
5 10 58
5 10 76
5 10 72
5 10 58
6 11 90
6 11 39
6 11 91
6 11 92
6 11 12
6 11 48
6 11 28
6 11 60
6 11 20
6 11 34
6 11 92
6 11 82
6 11 94
6 11 72
6 11 1
6 11 57
6 11 98
6 11 95
6 11 25
6 11 35
6 11 63
6 11 98
6 11 53
6 11 1
6 11 30
6 11 27
6 11 98
6 11 63
6 11 18
6 11 22
6 11 33
6 11 70
6 11 74
6 11 29
6 11 88
6 11 46
6 11 44
6 11 73
6 11 8
6 11 99
6 11 67
6 11 5
6 11 15
7 12 56
7 12 44
7 12 68
7 12 70
7 12 76
7 12 91
7 12 28
7 12 14
7 12 25
7 12 57
7 12 56
7 12 48
7 12 63
7 12 5
7 12 64
7 12 67
7 12 96
7 12 21
7 12 96
7 12 94
7 12 63
7 12 10
7 12 42
7 12 21
7 12 6
7 12 25
7 12 40
7 12 64
7 12 23
7 12 61
7 12 44
7 12 48
7 12 41
7 12 85
7 12 17
7 12 86
7 12 53
7 12 68
7 12 38
7 12 70
7 12 13
7 12 90
7 12 100
7 12 28
7 12 32
7 12 69
7 12 80
7 12 79
7 12 44
7 12 32
7 12 29
7 12 44
7 12 27
8 13 69
8 13 45
8 13 19
8 13 53
8 13 11
8 13 12
8 13 84
8 13 54
8 13 66
8 13 44
8 13 7
8 13 95
8 13 33
8 13 47
8 13 10
8 13 94
8 13 24
8 13 83
8 13 64
8 13 53
8 13 65
8 13 47
8 13 7
8 13 26
8 13 1
8 13 79
8 13 88
8 13 60
8 13 42
8 13 56
8 13 73
8 13 6
8 13 50
8 13 36
8 13 62
8 13 72
8 13 85
8 13 1
8 13 65
8 13 69
8 13 79
8 13 83
8 13 97
8 13 28
8 13 66
8 13 64
8 13 42
8 13 1
8 13 21
8 13 94
8 13 70
8 13 88
8 13 16
8 13 39
8 13 80
8 13 41
8 13 68
8 13 87
9 14 16
9 14 17
9 14 14
9 14 64
9 14 84
9 14 73
9 14 60
9 14 51
9 14 61
9 14 72
9 14 30
9 14 67
9 14 65
9 14 37
9 14 11
9 14 97
9 14 94
9 14 74
9 14 83
9 14 32
9 14 39
9 14 55
9 14 86
9 14 2
9 14 35
9 14 6
9 14 5
9 14 47
9 14 45
9 14 15
9 14 46
9 14 86
9 14 17
9 14 7
9 14 12
9 14 52
9 14 24
9 14 22
9 14 41
9 14 74
9 14 17
9 14 49
9 14 86
9 14 82
9 14 25
9 14 52
9 14 57
9 14 54
9 14 88
9 14 4
10 15 39
10 15 34
10 15 56
10 15 39
10 15 16
10 15 43
10 15 12
10 15 13
10 15 47
10 15 51
10 15 41
10 15 38
10 15 36
10 15 84
10 15 24
10 15 38
10 15 32
10 15 64
10 15 67
10 15 69
10 15 4
10 15 5
10 15 40
10 15 55
10 15 71
10 15 69
10 15 2
10 15 26
10 15 51
10 15 78
10 15 99
10 15 38
10 15 82
10 15 12
10 15 89
10 15 60
10 15 26
10 15 96
10 15 98
10 15 72
10 15 96
10 15 22
10 15 93
10 15 41
10 15 91
10 15 88
10 15 45
10 15 82
10 15 64
10 15 52
10 15 72
11 16 98
11 16 32
11 16 95
11 16 57
11 16 36
11 16 94
11 16 61
11 16 1
11 16 56
11 16 29
11 16 70
11 16 91
11 16 30
11 16 82
11 16 23
11 16 39
11 16 79
11 16 61
11 16 36
11 16 54
11 16 67
11 16 8
11 16 100
11 16 39
11 16 50
11 16 36
11 16 20
11 16 17
11 16 36
11 16 96
11 16 54
11 16 93
11 16 54
11 16 72
11 16 8
11 16 28
11 16 88
11 16 61
11 16 100
11 16 51
11 16 31
11 16 22
11 16 79
11 16 94
11 16 66
11 16 84
11 16 73
11 16 30
11 16 8
11 16 98
11 16 9
11 16 66
11 16 38
11 16 87
11 16 89
11 16 52
11 16 67
11 16 100
11 16 94
11 16 7
11 16 86
11 16 9
11 16 55
11 16 27
11 16 36
11 16 25
12 17 98
12 17 27
12 17 78
12 17 25
12 17 33
12 17 97
12 17 99
12 17 24
12 17 50
12 17 34
12 17 16
12 17 87
12 17 40
12 17 67
12 17 17
12 17 86
12 17 16
12 17 44
12 17 41
12 17 12
12 17 3
12 17 40
12 17 7
12 17 11
12 17 93
12 17 72
12 17 88
12 17 21
12 17 67
12 17 5
12 17 9
12 17 74
12 17 95
12 17 4
12 17 77
12 17 70
12 17 90
12 17 90
12 17 55
12 17 93
12 17 99
12 17 72
12 17 99
12 17 67
12 17 42
12 17 25
12 17 19
12 17 87
12 17 16
12 17 51
12 17 96
13 18 11
13 18 86
13 18 17
13 18 32
13 18 29
13 18 38
13 18 12
13 18 1
13 18 48
13 18 30
13 18 7
13 18 88
13 18 14
13 18 22
13 18 74
13 18 34
13 18 46
13 18 65
13 18 5
13 18 57
13 18 77
13 18 25
13 18 37
13 18 26
13 18 42
13 18 11
13 18 73
13 18 68
13 18 59
13 18 50
13 18 34
13 18 67
13 18 100
13 18 64
13 18 13
13 18 62
13 18 22
13 18 56
13 18 51
13 18 63
13 18 34
13 18 94
13 18 17
13 18 58
13 18 63
13 18 44
14 19 67
14 19 10
14 19 12
14 19 88
14 19 27
14 19 58
14 19 54
14 19 71
14 19 60
14 19 63
14 19 70
14 19 93
14 19 39
14 19 54
14 19 33
14 19 38
14 19 45
14 19 45
14 19 82
14 19 26
14 19 57
14 19 15
14 19 14
14 19 95
14 19 24
14 19 25
14 19 89
14 19 76
14 19 77
14 19 47
14 19 56
14 19 47
14 19 25
14 19 95
14 19 40
14 19 56
14 19 84
14 19 69
14 19 69
14 19 1
14 19 54
14 19 29
14 19 61
14 19 9
14 19 42
14 19 96
14 19 41
14 19 2
14 19 18
14 19 73
14 19 63
14 19 55
15 20 39
15 20 43
15 20 22
15 20 37
15 20 43
15 20 53
15 20 21
15 20 40
15 20 70
15 20 51
15 20 68
15 20 89
15 20 49
15 20 44
15 20 89
15 20 98
15 20 20
15 20 49
15 20 64
15 20 40
15 20 79
15 20 87
15 20 32
15 20 92
15 20 38
15 20 84
15 20 91
15 20 95
15 20 13
15 20 38
15 20 58
15 20 53
15 20 55
15 20 3
15 20 30
15 20 69
15 20 4
15 20 5
15 20 18
15 20 65
15 20 18
15 20 87
15 20 91
15 20 83
15 20 9
15 20 11
15 20 39
15 20 98
15 20 77
15 20 46
15 20 26
15 20 14
15 20 5
15 20 78
16 21 49
16 21 79
16 21 22
16 21 82
16 21 9
16 21 89
16 21 49
16 21 6
16 21 31
16 21 54
16 21 70
16 21 15
16 21 42
16 21 42
16 21 38
16 21 39
16 21 39
16 21 3
16 21 49
16 21 84
16 21 64
16 21 57
16 21 93
16 21 92
16 21 78
16 21 72
16 21 70
16 21 48
16 21 32
16 21 46
16 21 95
16 21 45
16 21 87
16 21 4
16 21 29
16 21 6
16 21 22
16 21 99
16 21 6
16 21 24
16 21 16
16 21 47
16 21 53
16 21 76
16 21 97
16 21 69
16 21 47
16 21 24
16 21 43
16 21 43
16 21 55
16 21 23
16 21 13
16 21 46
16 21 34
16 21 18
16 21 5
16 21 90
16 21 70
16 21 36
16 21 24
16 21 90
17 22 99
17 22 75
17 22 59
17 22 39
17 22 37
17 22 31
17 22 42
17 22 66
17 22 66
17 22 83
17 22 56
17 22 84
17 22 73
17 22 16
17 22 36
17 22 76
17 22 33
17 22 60
17 22 62
17 22 48
17 22 28
17 22 56
17 22 88
17 22 48
17 22 23
17 22 46
17 22 50
17 22 10
17 22 1
17 22 11
17 22 64
17 22 84
17 22 47
17 22 89
17 22 50
17 22 37
17 22 42
17 22 22
17 22 85
17 22 43
17 22 98
17 22 61
17 22 90
17 22 60
